== Parameters ==
2013_2: -7.89704, -3.05031, -3.36411, -2.42758, -3.59552, -1.69367, -3.31657, -2.71151, -3.19965, -3.01641, -3.82012, -3.22715, -3.58955, -4.57942, -2.26219, -4.37806, -4.24601, -3.09586, -2.53091, -3.00297, -3.89663, -4.18714, -3.63147, -2.91943, -3.85936, -3.88993, -2.60706, -3.63965, -3.24349, -4.29377, -3.5856, -3.62463, -4.12297, -4.81142, -2.52667, -3.55939, -3.70013, -3.02303, -3.7643, -2.25056, 
2015_8: -4.54865, -3.22429, -4.16935, -2.26562, -3.79055, -1.65759, -4.55478, -4.29928, -2.6349, -3.79962, -2.23503, -4.44685, -3.21229, -2.47578, -2.1259, -3.90652, -4.22316, -3.84978, -3.93441, -3.12186, -3.48855, -6.12604, -3.65999, -3.13301, -4.2513, -2.76637, -2.19457, -3.13639, -2.14426, -4.60064, -4.50333, -14.0354, -3.3067, -2.81355, -3.67242, -3.65005, -3.74664, -3.83735, -8.35572, -2.63505, 
2016_4: -7.2873, -3.10355, -3.54818, -2.71015, -3.21069, -1.96626, -3.85856, -3.00747, -3.91475, -3.65269, -2.63153, -4.38067, -3.24714, -5.04112, -2.38348, -4.19478, -4.28761, -3.69102, -3.29866, -2.85587, -3.92816, -3.47634, -4.11741, -3.10428, -3.91998, -3.83662, -2.33952, -4.84364, -2.60251, -3.85107, -3.85481, -3.94365, -3.99548, -2.88774, -2.61142, -4.10262, -3.64694, -2.43666, -3.19779, -2.8226, 
2000_0: -3.50772, -2.85985, -3.24364, -2.3075, -3.09733, -1.62386, -3.07903, -2.85125, -2.07589, -3.07351, -4.62053, -1.15311, -2.55144, -3.64536, -2.93007, -3.5606, -3.3712, -3.45113, -2.28913, -2.16087, -2.77993, -4.68491, -1.87643, -3.31659, -3.80366, -3.35668, -2.98525, -2.9762, -3.42859, -3.38613, -2.89392, -3.28542, -3.4745, -3.71652, -3.51333, -2.88399, -3.04423, -3.61454, -3.09719, -1.07302, 
2010_7: -3.73064, -4.79103, -3.00895, -2.78973, -7.11872, -2.11894, -3.6993, -3.46965, -3.60222, -4.07546, -3.59977, -4.07632, -4.27223, -3.90395, -2.54351, -4.51197, -4.21004, -3.13681, -3.39222, -3.26298, -4.1585, -3.26321, -4.44237, -3.25548, -4.55454, -4.23827, -2.2941, -3.34831, -3.14003, -3.76133, -3.54904, -3.25095, -4.27174, -3.4036, -3.52269, -3.41221, -3.61277, -2.77067, -4.1546, -2.82809, 
2002_3: -3.84007, -3.00154, -3.26125, -2.42745, -3.58849, -1.66399, -3.51643, -2.10747, -2.71083, -3.17637, -3.67014, -1.7995, -3.04879, -3.78047, -2.85384, -10.9825, -3.71825, -3.32986, -2.49276, -2.75387, -2.91924, -3.50251, -3.75002, -2.52251, -4.46742, -5.29707, -2.81687, -3.46088, -3.5132, -3.96352, -2.60143, -4.26264, -4.04724, -3.55316, -4.09492, -3.25942, -4.36038, -3.54281, -3.22218, -1.84374, 
2010_4: -3.79513, -3.5442, -3.67498, -2.68896, -3.91758, -2.07613, -2.99553, -2.89907, -3.68944, -3.69871, -3.71521, -2.98494, -3.77899, -3.87503, -2.41891, -5.01525, -3.49525, -3.1071, -2.76742, -3.02742, -3.64036, -4.03543, -3.36575, -3.05997, -3.84553, -4.14951, -2.41046, -3.43754, -3.69198, -3.93153, -3.13283, -4.10152, -4.29945, -2.94294, -2.80483, -4.07884, -3.65211, -3.03287, -4.14949, -2.31246, 
2007_4: -3.61963, -3.58666, -3.28957, -2.5796, -3.48143, -1.75493, -3.30427, -3.08623, -3.29245, -3.78622, -4.37398, -2.66975, -3.60417, -4.38706, -2.46129, -4.27407, -3.39346, -3.61007, -2.58642, -3.68771, -3.92249, -4.09951, -2.92302, -2.91552, -4.45913, -4.32912, -2.62047, -3.01928, -3.89516, -4.64941, -3.47393, -3.74223, -4.13014, -3.33619, -2.56471, -4.10485, -3.31794, -3.73982, -4.19679, -2.78392, 
2010_3: -3.7547, -2.7028, -3.71614, -2.39081, -3.05988, -2.89555, -3.89607, -2.4923, -4.64834, -3.66861, -3.83829, -3.10898, -3.72252, -4.38671, -1.9505, -4.34669, -3.83376, -3.20727, -2.54991, -3.02638, -3.78802, -3.87583, -3.16567, -2.73337, -3.87619, -3.72946, -2.45196, -3.30315, -3.84171, -4.13938, -3.51746, -4.01412, -5.21812, -3.06732, -2.91645, -3.52534, -4.07999, -3.38067, -3.91555, -2.16617, 
2008_4: -3.46033, -3.38641, -3.26873, -2.49068, -4.12247, -1.94588, -3.09178, -3.06582, -3.48057, -3.48377, -3.92913, -3.05776, -3.79114, -3.85314, -2.44024, -5.6915, -4.0213, -3.17475, -2.48207, -3.58935, -3.64949, -3.36655, -3.49919, -2.84609, -3.77883, -3.77266, -2.56024, -2.70141, -3.25103, -4.22115, -3.12518, -3.71999, -4.04393, -3.16757, -2.4892, -3.49727, -4.13144, -3.86538, -3.40076, -2.41202, 
2011_6: -4.35048, -3.9116, -4.23992, -2.23538, -3.58685, -1.81659, -3.09242, -2.54479, -3.33799, -3.74623, -3.31868, -3.22865, -3.40451, -3.02847, -2.46595, -3.94671, -5.19966, -4.00424, -2.68531, -4.53846, -3.54591, -4.10615, -3.83678, -3.22589, -4.4533, -3.92472, -2.08828, -3.33139, -3.53027, -4.11385, -3.43159, -4.50506, -4.69869, -3.39706, -2.40498, -3.19493, -13.3294, -3.64599, -3.64275, -2.54672, 
2001_2: -3.75657, -2.84282, -4.30305, -2.79513, -4.35867, -1.90259, -3.60679, -1.86695, -3.07123, -3.05684, -3.97421, -1.48595, -2.71502, -3.84362, -3.28454, -4.78018, -3.69215, -3.90733, -1.94281, -2.76031, -3.52666, -3.85239, -1.74451, -3.09477, -3.28653, -3.87017, -2.6834, -7.29263, -3.29592, -3.48221, -2.53969, -3.90799, -4.16048, -3.49792, -3.7504, -3.6173, -2.78787, -3.39654, -3.40138, -1.73138, 
2001_3: -3.78738, -2.94039, -5.31784, -2.28274, -3.11485, -1.8312, -2.94584, -2.21416, -2.65592, -3.21722, -4.69256, -1.41441, -2.60496, -3.94746, -2.6241, -3.68313, -3.76026, -3.41806, -2.07189, -3.29521, -2.571, -3.33572, -2.09656, -2.55591, -5.76576, -3.77941, -2.95445, -2.85421, -3.48748, -3.85761, -2.76661, -3.70599, -4.12054, -3.38456, -3.9304, -3.28132, -2.97334, -3.91353, -3.67034, -1.3368, 
2000_3: -2.82395, -2.52621, -3.57288, -2.51267, -3.39848, -3.07624, -3.95465, -2.38136, -3.33272, -2.81578, -3.56666, -1.81324, -3.13677, -5.59977, -3.63593, -3.51677, -4.15648, -2.94534, -2.75297, -2.61623, -2.36888, -3.30015, -2.10407, -2.20146, -3.1686, -3.65361, -2.64531, -3.21864, -3.19771, -3.4262, -2.78577, -7.20678, -3.51588, -2.96416, -8.83846, -3.10869, -2.71641, -2.94418, -3.10183, -1.83249, 
2005_6: -3.86567, -5.0958, -3.02327, -2.59693, -3.94863, -1.86606, -4.55521, -2.8231, -3.29845, -3.23846, -4.27375, -3.20396, -3.52686, -3.9052, -2.46944, -4.32812, -4.18249, -3.36257, -2.87873, -3.77907, -4.69759, -3.93102, -3.90794, -3.3547, -3.93788, -4.36813, -2.53872, -3.64425, -3.15076, -3.68156, -3.9573, -3.78342, -4.12169, -3.49478, -2.53868, -8.48162, -4.19332, -3.38763, -3.8011, -2.52756, 
1998_1: -4.80687, -3.15507, -4.68686, -2.65874, -3.08917, -1.16757, -3.31282, -2.55745, -2.75365, -2.8352, -4.00348, -1.59274, -2.87423, -3.37474, -5.6429, -3.54504, -3.49384, -2.90678, -2.1423, -4.02644, -2.79427, -3.29837, -3.93607, -2.1992, -3.3456, -3.42526, -3.76412, -2.65055, -3.40664, -3.19618, -2.72952, -3.58242, -3.44762, -3.24232, -7.54409, -3.1357, -2.68526, -3.18174, -3.56615, -1.9161, 
2001_4: -6.47915, -2.53349, -3.44238, -2.09888, -4.56873, -1.45302, -2.81189, -1.89484, -2.82491, -2.59792, -3.7893, -1.68093, -2.47331, -3.5547, -2.52626, -3.13664, -3.59994, -3.45475, -1.83727, -5.68305, -2.81408, -3.29798, -2.74887, -2.30185, -4.91085, -3.24275, -3.05076, -2.55237, -3.20822, -4.02698, -2.46276, -3.5908, -3.41495, -3.44419, -5.0355, -3.22806, -2.89329, -2.67514, -3.13613, -1.28163, 
2000_8: -2.90311, -3.95907, -2.07639, -2.8034, -4.24893, -1.90497, -5.15053, -4.19616, -3.88735, -3.91867, -3.80445, -4.04117, -3.79579, -3.92356, -2.04989, -3.61598, -4.07198, -3.12735, -3.57048, -3.58872, -3.69328, -3.49712, -3.93283, -2.74526, -3.47561, -4.09235, -2.34046, -2.4217, -2.94885, -3.32641, -8.36644, -2.72342, -6.15498, -2.47245, -3.60453, -4.11315, -2.94639, -3.8581, -3.37506, -3.86121, 
2009_8: -3.67452, -4.30595, -2.94176, -2.78392, -4.37956, -2.17047, -3.87487, -5.09815, -3.39571, -3.96245, -5.4277, -4.56718, -4.09795, -2.99905, -2.27302, -3.83044, -4.49389, -3.82217, -4.2894, -3.60217, -6.05528, -3.43577, -4.83055, -2.85024, -5.5465, -4.71345, -2.32471, -4.21907, -2.4825, -3.73914, -3.87402, -2.97979, -4.30933, -3.71927, -3.46448, -3.60546, -3.77256, -3.94223, -4.36533, -3.11993, 
2010_5: -4.07224, -3.67257, -3.54324, -2.58144, -3.75557, -2.11564, -3.60745, -2.8356, -3.6401, -4.31966, -3.76333, -3.30779, -4.65179, -3.37925, -2.41552, -4.09685, -4.00683, -3.45633, -2.65812, -3.1646, -4.45229, -3.51825, -3.68555, -2.92746, -4.51295, -3.81769, -2.67706, -3.32383, -3.26991, -4.12737, -3.08108, -4.03812, -4.93835, -3.02599, -2.7169, -3.98492, -3.56045, -2.96799, -3.85221, -2.55348, 
1999_6: -3.07956, -3.37919, -3.19553, -2.07268, -3.54474, -1.92456, -4.38416, -3.13368, -3.09298, -3.19301, -3.645, -3.03224, -3.7724, -4.44445, -2.08957, -3.6779, -3.99726, -3.28974, -3.17547, -4.26851, -3.1407, -3.93273, -3.15276, -2.83622, -3.34531, -3.82413, -2.80324, -3.07237, -3.16312, -3.28406, -4.17419, -3.38271, -4.01949, -3.51117, -3.47767, -3.10492, -3.06698, -6.79411, -3.23576, -2.30965, 
2009_1: -4.28224, -3.01817, -3.54989, -3.06531, -3.65242, -1.60394, -3.08492, -2.53114, -2.86668, -3.30629, -3.64557, -2.57784, -3.05163, -4.53978, -2.5274, -3.75146, -3.06425, -3.40996, -2.53476, -2.79061, -3.0839, -5.03446, -2.3997, -3.23679, -3.71004, -6.07583, -2.70334, -3.01917, -3.87311, -3.80727, -2.8884, -3.96488, -4.7084, -3.2297, -2.28444, -4.09926, -3.56743, -4.00942, -3.53512, -1.85649, 
1997_4: -2.78568, -3.50306, -3.76324, -2.85896, -3.34641, -1.60528, -2.78009, -2.35501, -3.17331, -3.31197, -3.41771, -1.91193, -3.43368, -4.32727, -2.73808, -3.79665, -3.40023, -2.91063, -1.75545, -2.59741, -3.34877, -4.64064, -6.0745, -4.33509, -3.95769, -3.89265, -2.74985, -2.79258, -3.1495, -6.48512, -3.11433, -3.27474, -3.75737, -5.89079, -3.7826, -3.24648, -3.4498, -5.70573, -3.12221, -1.55763, 
1997_2: -4.15019, -4.84114, -2.5881, -3.97445, -2.9693, -2.57125, -2.52162, -2.62713, -2.75802, -3.07689, -3.09773, -1.92735, -2.99768, -3.17614, -4.78808, -3.2941, -2.88851, -2.83219, -2.3553, -2.86536, -3.17175, -3.22371, -2.60199, -2.22439, -3.11827, -3.3315, -2.83366, -2.66085, -4.66572, -3.39643, -3.13497, -3.33606, -3.48454, -4.53946, -3.24691, -2.74088, -3.17314, -2.9104, -4.00726, -1.23547, 
2003_1: -7.04509, -2.08325, -4.40561, -2.38804, -3.24768, -1.41392, -3.37326, -2.21523, -3.08313, -4.05902, -3.92707, -1.67281, -3.10465, -3.77199, -2.93037, -3.81334, -3.44891, -2.97319, -1.74577, -2.87517, -2.56721, -3.69192, -1.73707, -2.29683, -4.10635, -4.06375, -3.72132, -3.0421, -3.65727, -3.24672, -2.73649, -3.65759, -3.82298, -3.74848, -3.55486, -3.14855, -3.61495, -3.71994, -4.10468, -1.85081, 
1999_5: -3.05816, -6.98911, -2.75059, -2.33155, -3.70015, -2.00766, -3.3108, -3.14448, -3.72091, -3.13818, -4.21545, -4.47998, -3.2292, -8.25632, -2.73925, -3.60283, -3.44199, -3.72204, -2.53604, -2.97693, -3.65238, -3.70313, -3.27771, -2.64498, -4.38478, -3.46161, -2.67314, -3.22278, -3.45779, -3.62742, -3.00309, -3.63587, -3.92081, -3.33051, -3.63252, -4.40094, -3.3964, -3.078, -3.75482, -1.91531, 
2016_3: -4.37041, -3.2008, -3.68298, -2.65856, -3.26717, -2.49731, -3.39489, -2.91998, -3.10678, -3.4585, -2.9634, -7.66065, -3.36961, -4.83179, -1.90104, -4.11003, -3.99287, -3.54067, -2.76497, -3.73913, -4.00687, -3.85617, -3.46893, -3.19996, -4.27217, -3.23839, -2.32667, -3.08392, -2.48413, -3.39622, -4.14327, -4.28226, -4.61469, -3.06843, -2.9333, -3.73204, -4.20626, -2.87511, -3.75121, -3.02182, 
2004_7: -4.42794, -3.01265, -6.6162, -2.03271, -3.92066, -1.75506, -3.01128, -2.72837, -2.72753, -3.55301, -3.38216, -2.93268, -3.87389, -4.62835, -2.04621, -3.96192, -4.07379, -3.24007, -2.89253, -3.47111, -3.92727, -3.85013, -3.39528, -2.45423, -4.0679, -4.72188, -2.40212, -3.27152, -3.2577, -3.9159, -2.876, -4.46114, -4.1232, -3.81174, -2.83042, -3.65403, -2.80355, -4.12786, -3.69431, -2.68761, 
1997_5: -2.70131, -3.41292, -3.00129, -2.62107, -3.46973, -1.63765, -3.21309, -3.04238, -3.50341, -3.37469, -6.33957, -2.07037, -2.99367, -4.21842, -2.49019, -3.84191, -3.78194, -2.51735, -2.86877, -6.63388, -2.81659, -3.42408, -3.61802, -2.65946, -3.7585, -3.99555, -2.47734, -2.99701, -3.47559, -3.54093, -3.38419, -3.22657, -4.03285, -4.30295, -3.62733, -3.94489, -3.25955, -3.25016, -3.31198, -2.21273, 
2005_3: -3.85184, -3.07941, -3.7574, -2.45858, -3.22913, -2.56243, -3.49487, -2.80139, -2.74716, -3.72195, -4.33179, -2.50331, -3.09133, -7.17987, -2.37148, -14.0873, -3.94567, -3.45522, -3.14239, -3.10705, -3.58988, -4.30578, -2.844, -3.33864, -4.08782, -4.67265, -2.74962, -2.99365, -3.99972, -4.00432, -3.03694, -3.77582, -4.00915, -3.90699, -2.69324, -3.80295, -3.21643, -4.05005, -3.63357, -2.57115, 
2017_8: -6.36926, -2.68452, -4.98699, -2.10753, -5.32138, -1.56633, -2.76202, -2.73229, -2.62012, -3.02675, -2.02376, -3.06125, -2.30404, -1.6321, -2.55188, -2.79207, -3.26725, -6.60122, -3.31335, -2.83069, -2.98922, -7.37404, -3.036, -2.79092, -3.15675, -2.15754, -1.81528, -2.321, -2.087, -2.70841, -4.36664, -2.90184, -2.61298, -2.05308, -3.0577, -3.01976, -3.14838, -2.83577, -2.84236, -1.8919, 
2006_8: -3.56389, -4.47306, -2.68863, -2.66415, -3.98039, -1.5951, -3.7254, -4.35157, -4.29903, -5.57869, -4.3378, -4.88157, -4.51105, -3.23921, -2.73649, -5.03802, -4.00128, -3.42453, -4.74045, -4.269, -3.78973, -3.0343, -4.61222, -2.94927, -4.78113, -4.70981, -2.66634, -3.59416, -2.89187, -3.83464, -3.84384, -2.78247, -4.60303, -2.96769, -3.2952, -3.32338, -16.4554, -3.6738, -4.44837, -3.51757, 
2012_0: -4.47428, -3.09776, -3.16517, -2.78111, -3.94971, -2.62376, -3.61438, -2.7228, -3.43158, -3.55531, -4.54446, -3.1315, -3.02627, -4.84744, -1.93568, -3.89125, -2.8779, -2.9706, -2.45219, -2.81605, -3.37989, -3.63729, -3.03252, -2.80114, -3.05294, -4.4779, -2.48231, -2.83062, -3.94662, -3.84936, -3.35421, -5.11177, -4.64354, -2.51684, -2.60517, -3.89371, -3.59994, -3.48443, -3.91212, -2.33655, 
2001_5: -3.74929, -3.27102, -3.5911, -1.71597, -3.45147, -1.54666, -2.55841, -2.106, -2.07402, -2.40205, -3.80488, -2.05133, -2.61717, -6.12095, -1.98819, -3.60655, -4.03475, -2.93498, -2.04803, -3.1415, -3.04139, -3.44907, -2.41232, -2.52043, -3.37565, -3.54084, -2.85418, -2.94327, -5.15148, -4.1733, -2.73467, -3.83758, -3.87565, -3.3782, -3.32719, -6.37311, -5.72248, -3.2045, -3.40027, -1.52403, 
1997_8: -3.04436, -3.73993, -2.52378, -2.04404, -3.50258, -1.92511, -2.75394, -3.19451, -5.18774, -3.33134, -3.39153, -5.29545, -3.52618, -3.82979, -2.19929, -3.42973, -3.21603, -3.64685, -3.25046, -3.35555, -3.91679, -3.64283, -5.17532, -3.26289, -3.56308, -3.70156, -2.46456, -2.7794, -2.61129, -3.22668, -3.54423, -2.78314, -4.00671, -3.2458, -3.62077, -3.63296, -5.04936, -2.7241, -2.94593, -3.17891, 
2003_8: -2.67628, -6.43236, -2.58105, -2.75181, -4.37663, -1.94054, -4.04577, -3.43005, -3.79513, -4.0504, -6.61721, -4.20426, -3.7759, -4.52237, -2.39572, -3.93216, -4.32628, -3.17393, -3.76589, -3.73353, -4.18138, -3.50045, -4.39185, -2.96443, -4.2889, -4.2252, -2.52923, -3.07633, -2.67511, -3.83276, -5.23493, -2.05053, -4.47961, -3.70575, -5.39573, -7.0861, -3.09621, -3.65001, -4.0006, -4.17799, 
1997_0: -4.35323, -2.87211, -3.19688, -2.20538, -3.65805, -1.43101, -3.3558, -2.26811, -2.5431, -3.16234, -3.18346, -1.02175, -2.51266, -3.45976, -2.4348, -3.26175, -3.24435, -2.6392, -1.86705, -4.04906, -2.42119, -3.03479, -2.25693, -1.98593, -3.29054, -3.36936, -4.0665, -2.39257, -3.36142, -3.36943, -2.82478, -3.42062, -3.59361, -6.56425, -3.66074, -3.08196, -2.97819, -3.32793, -3.54105, -1.60061, 
2002_0: -3.98352, -3.746, -3.48192, -2.38055, -3.6817, -1.18911, -3.26577, -2.01969, -2.64183, -3.08952, -4.39165, -1.4126, -2.16011, -4.10248, -2.93213, -3.83725, -4.84076, -3.4203, -2.49363, -2.66707, -3.06921, -3.71605, -1.76846, -2.59232, -3.79227, -3.92536, -3.55576, -3.21295, -4.02829, -5.84311, -2.73589, -3.94179, -5.35371, -3.72107, -3.57906, -3.18957, -3.22783, -3.89082, -3.57557, -1.48407, 
1999_1: -2.97537, -3.22, -3.36652, -2.58677, -3.36305, -1.18816, -3.52303, -4.92709, -2.68691, -3.51645, -3.37399, -1.43692, -2.56772, -5.53994, -2.96453, -3.39421, -6.51509, -3.4783, -2.2355, -4.20841, -3.01147, -2.86827, -2.20432, -2.70104, -3.10744, -5.57723, -5.38495, -3.18876, -3.70628, -4.79625, -3.11298, -4.27376, -3.52007, -3.25913, -3.04844, -3.08016, -2.95844, -3.55123, -3.05804, -2.45916, 
2006_1: -4.15567, -2.80521, -3.54003, -5.30421, -7.31769, -1.8107, -3.75015, -2.81821, -3.15222, -4.22863, -4.66576, -2.08795, -2.96784, -4.97996, -3.68418, -3.85501, -3.85234, -2.43032, -3.07319, -4.47759, -3.45822, -3.62642, -2.54187, -3.08644, -3.11904, -3.86536, -3.17971, -2.60717, -4.56444, -3.88627, -3.30742, -4.28864, -8.24829, -2.84012, -2.61813, -3.49228, -3.8371, -3.5823, -3.1422, -2.11416, 
2003_6: -3.47376, -3.41643, -2.72895, -2.31827, -3.65807, -1.94013, -3.43267, -2.99675, -3.27026, -3.72503, -4.09154, -3.05481, -3.45686, -4.30616, -2.46166, -3.988, -3.95373, -3.76983, -2.55338, -3.97666, -3.74166, -3.98604, -4.36065, -2.98529, -3.86812, -6.50103, -2.37366, -3.4282, -5.46684, -3.97029, -2.87474, -3.68136, -4.50339, -3.39213, -3.82051, -3.39794, -3.9329, -3.44853, -4.35657, -2.84104, 
2007_1: -4.05329, -2.89303, -3.6241, -2.5491, -3.66138, -1.72062, -3.10684, -3.15632, -3.08375, -4.08962, -3.86286, -2.29011, -3.31799, -4.28552, -2.6788, -4.17457, -2.78242, -3.0977, -2.60766, -3.71844, -3.5688, -3.85445, -2.50206, -2.9774, -3.56589, -3.9192, -3.96145, -2.94577, -4.21942, -3.79121, -2.75832, -3.87628, -4.44885, -3.28089, -2.46996, -3.88965, -3.89647, -3.85905, -6.74841, -2.13476, 
2003_7: -3.34221, -3.8795, -2.9719, -2.74039, -3.68302, -1.90584, -3.53847, -3.55739, -3.51688, -3.49166, -3.93182, -3.6889, -4.7331, -4.26214, -2.33615, -4.11766, -4.38602, -4.05471, -2.74594, -3.23152, -3.48759, -4.35387, -3.63892, -3.58729, -3.8053, -5.65152, -2.31568, -3.32947, -3.43203, -3.57741, -3.26112, -3.05429, -5.02651, -3.82954, -4.17358, -3.41508, -3.15194, -3.54071, -3.44221, -3.04403, 
1998_0: -3.61959, -3.05632, -3.7617, -2.74205, -3.48002, -1.70945, -3.8658, -2.66688, -2.30018, -3.12045, -3.30751, -1.22145, -3.66823, -3.65163, -3.12632, -3.29792, -3.36789, -3.12366, -2.04647, -2.25652, -3.18683, -3.21464, -2.23565, -2.99641, -3.7241, -3.60171, -2.38682, -2.24644, -3.43735, -2.94198, -2.38795, -5.45586, -3.86914, -3.46052, -4.39638, -3.22332, -3.18639, -4.79312, -3.28726, -1.49602, 
2008_6: -4.07303, -3.86132, -3.27173, -2.53264, -3.78787, -2.26716, -3.15899, -2.9576, -3.88087, -3.84002, -4.19545, -3.70307, -4.19413, -5.52044, -2.44561, -4.5139, -4.11004, -3.09859, -2.63863, -3.84682, -4.98144, -3.87755, -4.10568, -3.12504, -4.22703, -4.79666, -2.22755, -3.20029, -3.54915, -4.02706, -3.47966, -3.86715, -5.3834, -3.50288, -2.79333, -3.25138, -3.65968, -3.47728, -3.83805, -2.95807, 
1998_7: -2.81328, -3.17612, -3.08334, -2.15066, -5.74223, -1.62342, -2.65944, -5.14631, -4.20217, -3.68392, -3.20229, -3.16651, -3.6154, -4.92775, -2.25598, -4.29593, -3.78136, -3.21493, -2.84155, -3.65784, -3.48812, -3.8467, -3.48767, -8.58165, -3.56469, -3.92464, -2.53347, -3.11049, -2.8299, -3.31102, -3.597, -3.18303, -3.78782, -3.0633, -3.85756, -3.76901, -2.92041, -3.37043, -3.3121, -2.96802, 
2004_0: -3.64657, -3.06775, -3.95355, -2.50941, -3.05019, -1.8609, -4.46541, -2.30871, -2.54171, -3.14986, -3.7597, -1.71635, -2.86465, -4.05915, -3.12932, -4.79688, -3.61441, -3.43716, -2.22132, -3.08113, -2.83548, -2.8173, -1.93545, -2.87323, -3.26961, -3.7017, -2.79201, -3.40064, -3.95289, -4.44762, -2.91097, -4.22729, -4.2215, -3.87379, -2.39986, -3.58394, -3.37882, -3.47184, -3.74888, -1.53391, 
2015_6: -4.21013, -3.12479, -4.43003, -2.39058, -2.68238, -2.00486, -3.50872, -2.70945, -3.46128, -3.0619, -2.90617, -3.73953, -3.33288, -2.56036, -2.10653, -4.65429, -5.28519, -3.80629, -2.66241, -3.55656, -3.332, -13.1302, -3.68764, -3.51624, -3.77419, -3.68059, -2.42419, -6.65334, -2.43535, -3.79676, -3.63843, -4.28988, -3.25056, -3.18765, -3.09518, -3.86554, -3.69217, -4.26238, -3.38599, -2.40267, 
2004_8: -4.43025, -3.7257, -3.95235, -2.16031, -2.69291, -1.47177, -3.05367, -3.84604, -2.66749, -3.63106, -3.89989, -3.58834, -4.31528, -5.60639, -1.69208, -3.92542, -4.89783, -3.44513, -2.98174, -3.95209, -3.43393, -3.70972, -2.94725, -2.21473, -4.19625, -4.07835, -2.21283, -5.52331, -1.99913, -4.13009, -2.88544, -4.09746, -4.04316, -3.48578, -3.39906, -2.92752, -2.38544, -3.45118, -3.38445, -2.24684, 
2007_3: -3.67341, -3.00339, -3.38643, -2.63818, -3.89531, -2.08306, -3.07342, -2.79877, -2.97789, -3.18516, -3.67893, -2.40282, -3.22848, -4.61047, -2.25023, -4.28166, -3.29686, -3.47793, -2.63467, -3.2978, -3.46425, -3.91125, -2.50111, -3.25624, -3.60316, -3.91635, -2.74801, -2.9244, -3.89687, -5.18909, -3.30195, -4.02312, -4.35755, -3.74212, -2.6328, -4.71557, -3.19634, -3.76203, -3.30167, -2.40657, 
2004_1: -3.71903, -2.10925, -3.3235, -2.90811, -3.38531, -1.80069, -3.5936, -2.53224, -3.16737, -3.31796, -3.5041, -1.187, -5.24107, -4.60197, -2.52482, -3.66609, -3.38569, -2.89562, -1.71412, -3.49767, -2.87142, -3.40182, -2.25939, -2.70031, -2.9113, -3.5167, -2.68369, -2.95221, -4.27199, -3.2583, -2.4434, -3.69397, -3.55074, -3.41868, -2.6681, -3.2452, -2.72246, -3.73431, -3.06342, -1.49803, 
2015_7: -4.52228, -4.03382, -5.39814, -2.8791, -3.00529, -1.75439, -3.66258, -2.997, -3.72571, -3.76625, -2.61258, -4.00419, -6.50755, -2.25387, -1.99546, -4.28091, -4.22555, -3.63335, -3.41321, -3.87447, -3.9699, -3.95885, -4.10861, -3.7102, -3.94126, -3.14192, -2.26311, -3.50312, -2.44216, -4.11142, -3.73977, -4.57045, -3.07617, -2.90075, -3.04905, -3.39022, -3.55323, -4.03632, -3.26511, -2.4679, 
2005_2: -2.96295, -2.98268, -5.98351, -2.98814, -3.07306, -1.6601, -2.54586, -2.83902, -3.14718, -4.15516, -3.43593, -2.35676, -2.51557, -3.40089, -2.45626, -3.56043, -3.12819, -2.8789, -2.51551, -2.58918, -3.04282, -3.35103, -5.54228, -2.76486, -4.1535, -3.9783, -2.71259, -2.56633, -3.17418, -3.48804, -2.64907, -3.39514, -3.75224, -3.33639, -2.35446, -3.36689, -3.22353, -3.0621, -2.79462, -2.04854, 
2000_2: -3.12611, -3.0231, -3.37558, -3.62861, -3.62027, -2.82211, -3.39269, -2.5852, -2.95296, -3.38528, -3.52127, -1.71285, -2.44039, -3.99195, -2.38779, -3.82587, -3.82377, -3.47197, -2.29147, -3.13817, -3.32886, -3.93937, -2.1669, -5.59356, -3.76358, -4.67203, -3.68494, -3.14651, -4.07402, -3.52607, -2.85555, -3.94918, -4.1854, -3.80976, -3.54077, -3.69482, -3.24026, -3.4005, -3.33997, -2.04466, 
2002_4: -3.11943, -3.40838, -3.24407, -2.22669, -3.15747, -1.68432, -3.25988, -2.72981, -3.04111, -3.5882, -3.6225, -2.29166, -3.12635, -5.74141, -2.46724, -5.17314, -3.72639, -3.3963, -2.2499, -2.5747, -3.27301, -3.62153, -2.56321, -3.16725, -3.78221, -3.90533, -2.9846, -2.91962, -3.5024, -3.74813, -2.89052, -3.98172, -4.2525, -3.62118, -3.67041, -3.46119, -3.01408, -3.18513, -3.32483, -2.02476, 
2017_7: -3.51608, -2.96916, -3.37461, -2.3896, -3.39994, -1.64364, -3.36149, -3.06569, -2.77985, -6.78906, -2.3046, -3.46204, -2.88595, -1.9662, -1.9063, -3.11416, -3.44265, -4.05154, -3.44122, -3.30911, -2.87218, -3.27767, -3.38048, -2.99629, -3.23168, -3.08678, -2.51733, -2.87544, -2.42931, -3.62113, -3.10943, -3.51766, -3.20979, -5.14801, -3.24358, -6.37883, -2.7414, -3.35881, -3.32555, -2.77875, 
