== Parameters ==
2002_3: -2.02985, -1.85966, -2.15295, -1.95374, -0.148219, -0.59559, -0.885885, -1.75226, -1.29838, -1.78255, -2.43524, -0.856526, -2.59583, -1.87479, -0.632367, -1.03674, -2.04298, -1.95699, -1.09786, -2.42436, -1.79628, -4.45907, -2.65642, -1.76797, -2.93968, -1.66727, -1.95952, -3.04287, -1.70721, -1.9307, 
2001_7: -2.64708, -1.28435, -5.74839, -1.98359, -1.63961, -0.140487, -1.79136, -2.40109, -1.00538, -1.07928, -3.7569, -4.87431, -1.54738, -6.81891, -0.52399, -1.17729, -4.38634, -5.48267, -1.2356, -4.72142, -0.728306, -1.52208, -4.73181, -3.93737, -1.1446, -2.19519, -1.27503, -6.11431, -3.44572, -5.63783, 
2000_7: -2.80103, -1.10466, -1.44644, -0.901488, -3.38003, -1.47641, -0.0197283, -0.316538, -2.09923, -2.08911, -0.869291, -1.44691, -2.1082, -1.12397, -0.563826, -4.09821, -1.10556, -0.188829, -1.94511, -0.499876, -3.46411, -2.00533, -0.0820622, -3.32966, -0.477118, -0.815314, -0.465714, -0.906207, -0.936061, -1.14416, 
2002_5: -1.54723, -5.53524, -2.07288, -1.29159, -1.86703, -0.771508, -0.976234, -1.31542, -1.62824, -1.59466, -1.34273, -3.88776, -5.38051, -3.68019, -1.55246, -1.82301, -1.12536, -3.76747, -1.37185, -1.47519, -0.737754, -1.02682, -2.40228, -1.07803, -0.581698, -2.64032, -1.15327, -1.86804, -1.85051, -3.74691, 
2002_1: -3.82099, -0.609176, -4.04851, -0.329678, -0.534938, -4.9939, -3.25566, -1.01823, -0.756078, -2.84274, -2.44712, -3.7925, -0.983723, -0.128649, -0.606692, -3.95869, -2.0788, -1.70732, -0.975904, -3.10696, -1.00156, -0.963014, 0.158895, -0.777431, -2.56669, -1.38534, -0.406851, -0.953924, -1.36944, -1.21899, 
2000_1: -7.1042, -0.33412, -1.30898, -0.761548, 0.633267, -2.61677, -0.26529, -0.0376638, -1.53512, -0.0451542, -2.67912, 0.724564, 0.0148823, 0.123871, 0.444997, -0.919811, -0.149364, -0.563282, 0.293612, -0.558772, 0.219339, 0.589126, 0.0633729, 0.0150484, 0.842141, -0.793974, -1.49204, -0.910257, -0.72936, -2.22547, 

== Topic 0 == (22130) 
	review	0.0845	1871
	product	0.0637	1409
	custom	0.0386	855
	onlin	0.028	620
	consum	0.0236	522
== Topic 1 == (20098) 
	technolog	0.0605	1216
	patent	0.0554	1113
	analysi	0.0309	620
	busi	0.0184	369
	identifi	0.0149	299
== Topic 2 == (35049) 
	social	0.0781	2739
	network	0.0432	1515
	media	0.037	1297
	user	0.0321	1126
	twitter	0.0271	950
== Topic 3 == (13668) 
	region	0.0133	182
	chines	0.0106	145
	histor	0.00977	133
	music	0.00926	127
	cultur	0.00926	127
== Topic 4 == (33619) 
	languag	0.0474	1595
	extract	0.0293	986
	annot	0.0238	799
	corpu	0.0218	734
	relat	0.0187	628
== Topic 5 == (37049) 
	semant	0.0636	2356
	concept	0.0516	1910
	ontolog	0.0496	1839
	knowledg	0.0413	1529
	domain	0.0219	812
== Topic 6 == (17129) 
	imag	0.106	1817
	visual	0.0555	951
	video	0.0288	492
	retriev	0.0197	337
	featur	0.0163	279
== Topic 7 == (16771) 
	web	0.194	3255
	page	0.0608	1019
	content	0.0356	597
	site	0.024	402
	user	0.0192	322
== Topic 8 == (46709) 
	biomed	0.0357	1667
	literatur	0.0344	1605
	gene	0.0263	1229
	annot	0.0254	1185
	databas	0.0223	1041
== Topic 9 == (105423) 
	applic	0.0117	1229
	provid	0.0115	1213
	new	0.00922	972
	techniqu	0.00902	951
	develop	0.00798	841
== Topic 10 == (41235) 
	gene	0.0404	1667
	network	0.0198	816
	diseas	0.0163	670
	drug	0.0141	582
	protein	0.0139	575
== Topic 11 == (11354) 
	associ	0.0918	1043
	rule	0.0814	924
	extract	0.0253	287
	fuzzi	0.0218	248
	set	0.0189	215
== Topic 12 == (14847) 
	user	0.0458	680
	recommend	0.0353	524
	detect	0.028	416
	person	0.0252	374
	email	0.0202	300
== Topic 13 == (18600) 
	search	0.096	1786
	queri	0.0719	1337
	retriev	0.0502	934
	user	0.0367	683
	engin	0.0267	496
== Topic 14 == (100377) 
	result	0.017	1702
	perform	0.0145	1454
	evalu	0.0135	1352
	differ	0.0126	1262
	compar	0.0104	1043
== Topic 15 == (26387) 
	cluster	0.141	3710
	document	0.0816	2152
	similar	0.0471	1243
	algorithm	0.0371	980
	measur	0.0208	550
== Topic 16 == (23983) 
	model	0.14	3351
	topic	0.118	2832
	latent	0.0228	547
	document	0.0209	502
	probabilist	0.014	336
== Topic 17 == (28743) 
	analysi	0.0257	739
	articl	0.0222	640
	public	0.0165	474
	paper	0.0156	450
	scientif	0.0149	429
== Topic 18 == (14461) 
	pattern	0.0727	1052
	sequenc	0.0289	418
	algorithm	0.0264	382
	discoveri	0.0227	328
	problem	0.0192	278
== Topic 19 == (36057) 
	medic	0.0358	1290
	clinic	0.0354	1277
	patient	0.0257	925
	report	0.0221	798
	health	0.0218	785
== Topic 20 == (40595) 
	system	0.0323	1313
	softwar	0.0229	928
	develop	0.0209	848
	servic	0.0201	815
	tool	0.0195	790
== Topic 21 == (28831) 
	word	0.08	2305
	document	0.0534	1539
	term	0.0454	1310
	extract	0.0195	562
	keyword	0.0194	559
== Topic 22 == (47778) 
	classif	0.0733	3502
	featur	0.0676	3231
	classifi	0.0471	2251
	select	0.0227	1086
	algorithm	0.0219	1049
== Topic 23 == (28275) 
	algorithm	0.0297	840
	analysi	0.0145	410
	comput	0.0145	409
	matrix	0.0141	400
	space	0.0135	383
== Topic 24 == (77571) 
	process	0.0278	2153
	system	0.0265	2053
	extract	0.0248	1923
	document	0.0232	1800
	knowledg	0.023	1787
== Topic 25 == (19056) 
	predict	0.0299	569
	market	0.0228	435
	financi	0.0205	390
	report	0.0193	367
	news	0.0183	348
== Topic 26 == (36178) 
	learn	0.0713	2580
	label	0.0286	1034
	train	0.022	795
	model	0.0217	786
	domain	0.0204	737
== Topic 27 == (28320) 
	entiti	0.0607	1718
	name	0.0443	1254
	extract	0.0434	1229
	system	0.0369	1045
	task	0.0288	816
== Topic 28 == (18307) 
	event	0.0843	1544
	news	0.0442	809
	detect	0.0355	650
	tempor	0.0278	510
	stream	0.0276	506
== Topic 29 == (30738) 
	sentiment	0.136	4195
	analysi	0.0743	2282
	opinion	0.0573	1761
	emot	0.0242	744
	polar	0.0205	631
